cod_unid_oper,cod_clinica,cod_veterinario,cod_proprietario,cod_animal,nom_animal,cod_especie,nom_especie,cod_raca,nom_raca,cod_pelagem,pel,desc_pelagem,ind_ani_silvestre,dth_aniversario,ind_sexo,nro_micro_chip,nro_rg_animal,id_tatuagem,peso_animal,ind_porte,ind_pedigree,ind_castrado,ind_alergico,ind_ctrl_vacina,cod_antigo,nro_registro,ind_obito,dth_obito,ind_doacao,tip_pelagem,cod_anim_solic,ind_doenca_cronica,txt_alergia,txt_doenca_cronica,obs_animal,usr_codigo,ind_excluido,dth_exclusao,dth_cadastro,dat_ult_visita
1,2,4,6308.0,10630,NINA,1,CANINA,90,NAO REFERIDO,351.0,"(351,MARROM)",MARROM,N,1899-12-30,F,,28.926.264/1,,17.5,M,N,N,N,N,10626.0,,N,,N,,,,,,,,N,,2011-03-21,2010-10-11
1,2,7,6206.0,10591,NINA,2,FELINA,11,SIAMES,231.0,"(231,CARACTERISTICA)",CARACTERISTICA,N,2010-07-15,F,,1,,4.1,P,N,S,N,S,10587.0,,N,,N,,,,,,,,N,,2011-03-21,2011-01-24
1,2,4,6304.0,10623,NINA,2,FELINA,90,NAO REFERIDO,519.0,"(519,RAJADA)",RAJADA,N,2007-09-01,F,,33.499.989-3,,0.0,P,N,N,N,S,10619.0,,N,,N,,,,,,,,N,,2011-03-21,2010-10-07
1,2,10258,11061.0,18312,NINA,1,CANINA,2,SRD CANINO,159.0,"(159,BRANCA/CARAMELO)",BRANCA/CARAMELO,N,2016-07-27,F,,,,16.1,M,,N,,,,,N,,N, ,,,,,,,,,2017-11-27,
1,2,9344,8933.0,14724,NINA,1,CANINA,30,MALTES,111.0,"(111,BRANCA)",BRANCA,N,2014-06-04,F,,,,2.5,P,,N,,S,,,N,,N, ,,,,,,,,,2014-08-19,
1,2,7,13095.0,6229,NINA,1,CANINA,26,PASTOR BELGA,418.0,"(418,PRETA)",PRETA,N,2004-09-07,F,,,,33.2,G,N,N,N,S,6229.0,,N,,N,,,,,,,,N,,2011-03-21,2010-08-07
1,2,12210,12834.0,21182,NINA,2,FELINA,3,SRD FELINO,0.0,,,N,2019-11-19,F,,,,,,,S,,,,,N,,N, ,,,,,,,,,2020-11-19,
1,2,7,5626.0,9258,NINA,1,CANINA,10,POODLE,418.0,"(418,PRETA)",PRETA,N,2005-05-07,F,,,,7.8,P,N,N,N,N,9258.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,6294.0,10608,NINA,1,CANINA,42,LHASA APSO,304.0,"(304,""CREME / BRANCO"")",CREME / BRANCO,N,2010-02-04,F,,1,,4.6,P,N,N,N,S,10604.0,,N,,N,,,,,,,,N,,2011-03-21,2010-09-30
1,2,8058,8062.0,14700,NINA,1,CANINA,44,YORKSHIRE TERRIER,245.0,"(245,CARAMELO-PRETO)",CARAMELO-PRETO,N,2014-06-23,F,,,,0.6,,,N,,,,,N,,N, ,,,,,,,,,2014-08-11,
1,2,11913,2513.0,13109,NINA,1,CANINA,2,SRD CANINO,418.0,"(418,PRETA)",PRETA,N,2012-03-14,F,,,,,M,,N,,S,,,N,,N, ,,,,,,,,,2013-03-14,2021-06-17
1,2,4,2475.0,3268,NINA,1,CANINA,90,NAO REFERIDO,10.0,"(10,AMARELA)",AMARELA,N,2002-05-06,F,,,,0.0,P,N,N,N,N,3268.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,10738,8655.0,17192,NINA,1,CANINA,94,BULLDOG FRANCÊS,508.0,"(508,PRETO/BRANCA)",PRETO/BRANCA,N,2016-06-24,F,,,,11.3,P,,S,,S,,,N,,N, ,,,,,,,,,2016-09-24,
1,2,5,7435.0,11959,NINA,2,FELINA,3,SRD FELINO,418.0,"(418,PRETA)",PRETA,N,2011-09-12,F,,,,,P,,S,,,,,N,,N,,,,,,,,,,2012-01-28,
1,2,4,5157.0,8229,NINA,2,FELINA,90,NAO REFERIDO,519.0,"(519,RAJADA)",RAJADA,N,2007-07-07,F,,,,0.0,P,N,N,N,N,8229.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1386.0,1704,NINA,2,FELINA,90,NAO REFERIDO,111.0,"(111,BRANCA)",BRANCA,N,2001-03-22,F,,,,0.0,P,N,N,N,N,1698.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,9344,10839.0,17951,NINA,1,CANINA,2,SRD CANINO,418.0,"(418,PRETA)",PRETA,N,2017-03-09,F,,,,5.7,M,,N,,S,,,N,,N, ,,,,,,,,,2017-07-09,
1,2,7,8555.0,14024,NINA,1,CANINA,59,SHIH-TZU,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2012-01-06,F,,,,4.5,P,,N,,,,,N,,N, ,,,,,,,,,2014-01-06,
1,2,8,7033.0,14384,NINA,2,FELINA,11,SIAMES,233.0,"(233,CARACTERISTICAS)",CARACTERISTICAS,N,2008-02-01,F,,,,4.0,P,,S,,S,,,S,2017-11-18 14:59:25.000,N, ,,,,,,,,,2014-04-28,
1,2,10258,8768.0,14396,NINA,1,CANINA,2,SRD CANINO,241.0,"(241,CARAMELO)",CARAMELO,N,2013-12-02,F,,,,33.2,M,,N,,S,,,N,,N, ,,,,,,,,,2014-05-02,
1,2,9344,12000.0,19913,NINA,1,CANINA,42,LHASA APSO,0.0,,,N,2014-08-06,F,,,,4.9,P,,N,,,,,N,,N, ,,,,,,,,,2019-08-06,
1,2,10652,12588.0,20842,NINA,2,FELINA,3,SRD FELINO,0.0,,,N,2005-07-24,F,,,,3.1,,,S,,,,,N,,N, ,,,,,,,,,2020-07-24,
1,2,11913,11167.0,18487,NINA,1,CANINA,29,GOLDEN RETRIEVER,310.0,"(310,DOURADA)",DOURADA,N,2017-12-08,F,,,,31.5,G,,N,,,,,N,,N, ,,,,,,,,,2018-01-27,2021-05-27
1,2,4,5412.0,8810,NINA,2,FELINA,50,PERSA,16.0,"(16,AMARELA/BRANCA)",AMARELA/BRANCA,N,2007-11-03,F,,,,3.3,P,N,N,N,S,8810.0,,N,,N,,,,,,,,N,,2011-03-21,2010-04-17
1,2,4,2771.0,8801,NINA,1,CANINA,48,PIT BULL,310.0,"(310,DOURADA)",DOURADA,N,2005-06-07,F,,,,0.0,P,N,N,N,N,8801.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,652.0,12310,NINA,1,CANINA,10,POODLE,418.0,"(418,PRETA)",PRETA,N,2012-04-09,F,,,,1.5,P,,N,,,,,N,,N,,,,,,,,,,2012-06-09,
1,2,8058,1986.0,6371,NINA,1,CANINA,90,NAO REFERIDO,566.0,"(566,TRICOLOR)",TRICOLOR,N,2006-01-29,F,,,,24.6,P,N,N,N,N,6371.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,10738,8117.0,17972,NINA,2,FELINA,3,SRD FELINO,392.0,"(392,""MEST. SIAMES"")",MEST. SIAMES,N,2012-07-15,F,,,,3.9,P,,S,,,,,N,,N, ,,,,,,,,,2017-07-15,
1,2,11913,5125.0,21868,NINA,1,CANINA,30,MALTES,111.0,"(111,BRANCA)",BRANCA,N,2019-09-16,F,,,,6.7,P,,S,S,S,,,N,,N, ,,N,VACINAS ,,,,,,2021-09-16,2022-10-25
1,2,8589,8318.0,13979,NINA,1,CANINA,59,SHIH-TZU,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2013-09-15,F,,,,5.8,M,,N,,S,,,N,,N, ,,,,,,,,,2013-12-28,
1,2,4,3377.0,6473,NINA,1,CANINA,90,NAO REFERIDO,10.0,"(10,AMARELA)",AMARELA,N,1998-04-08,F,,8337748,,0.0,P,N,N,N,N,6473.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,9344,12380.0,20503,NINA,1,CANINA,10,POODLE,0.0,,,N,2006-03-18,F,,,,5.2,,,S,,,,,N,,N, ,,,,,,,,,2020-03-18,
1,2,9344,2384.0,12142,NINA,1,CANINA,44,YORKSHIRE TERRIER,439.0,"(439,""PRETA E CANELA"")",PRETA E CANELA,N,2011-10-31,F,,,,11.5,P,,N,,S,,,N,,N,,,,,,,,,,2012-04-05,2021-11-20
1,2,12210,9758.0,16123,NINA,1,CANINA,2,SRD CANINO,67.0,"(67,""BEGE / PRETO"")",BEGE / PRETO,N,2015-02-17,F,,,,12.6,G,,N,,S,,,N,,N, ,,,,,,,,,2015-10-17,2021-06-12
1,2,12300,7379.0,20046,NINA,1,CANINA,59,SHIH-TZU,385.0,"(385,""MARRON E BRANCA"")",MARRON E BRANCA,N,2018-04-19,F,,,,7.9,M,,S,,,,,N,,N,M,,,,,,,,,2019-10-02,2022-07-19
1,2,7,7699.0,17882,NINA,1,CANINA,2,SRD CANINO,438.0,"(438,""PRETA E BRANCA"")",PRETA E BRANCA,N,2013-06-06,F,,,,10.5,M,,N,,S,,,N,,N, ,,,,,,,,,2017-06-06,
1,6789,7,4851.0,11546,NINA,1,CANINA,42,LHASA APSO,241.0,"(241,CARAMELO)",CARAMELO,N,2009-06-25,F,,,,5.8,P,N,S,N,N,,,N,,N,,,,,,,,,,2011-08-25,
1,2,13837,13838.0,22552,NINA,1,CANINA,2,SRD CANINO,303.0,"(303,CREME)",CREME,N,2007-10-03,F,,,,6.2,P,,S,,,,,N,,N,C,,,,,,,,,2022-10-03,2022-10-03
1,2,8589,7942.0,14619,NINA,2,FELINA,3,SRD FELINO,161.0,"(161,BRANCA/CINZA)",BRANCA/CINZA,N,2012-07-18,F,,,,2.8,P,,S,,,,,N,,N, ,,,,,,,,,2014-07-18,
1,2,8058,9163.0,15116,NINA,1,CANINA,2,SRD CANINO,310.0,"(310,DOURADA)",DOURADA,N,2010-12-16,F,,,,20.0,M,,S,,,,,N,,N, ,,,,,,,,,2014-12-16,
1,11756,7,11756.0,12795,NINA,1,CANINA,16,PINSCHER,418.0,"(418,PRETA)",PRETA,N,1999-05-01,F,,,,2.8,P,,S,,,,,N,,N, ,,,,,,,,,2012-11-22,
1,2,8589,6461.0,10912,NINA,1,CANINA,44,YORKSHIRE TERRIER,421.0,"(421,""PRETA / CANELA"")",PRETA / CANELA,N,2010-10-01,F,,1,,1.6,P,N,N,N,S,10908.0,,N,,N,,,,,,,,N,,2011-03-21,2011-02-10
1,2,8,10211.0,16904,NINA,2,FELINA,3,SRD FELINO,418.0,"(418,PRETA)",PRETA,N,2015-09-11,F,,,,,P,,S,,S,,,N,,N, ,,,,,,,,,2016-06-11,
1,2,8,10000.0,16515,NINA,2,FELINA,3,SRD FELINO,0.0,,,N,2000-02-04,F,,,,3.4,P,,S,,,,,N,,N, ,,,,,,,,,2016-02-04,
1,2,10738,12111.0,20084,NINA,2,FELINA,3,SRD FELINO,0.0,,,N,2010-10-21,F,,,,3.2,,,S,,,,,N,,N, ,,,,,,,,,2019-10-21,
1,2,11913,3368.0,4724,NINA,1,CANINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2003-10-17,F,,,,0.0,P,N,N,N,N,4724.0,,N,,N,,,,,,,,N,,2011-03-21,2021-11-17
1,2,7,7468.0,12034,NINA,1,CANINA,2,SRD CANINO,451.0,"(451,""PRETA/ AMARELA"")",PRETA/ AMARELA,N,2009-12-23,F,,,,11.2,M,,N,,,,,N,,N,,,,,,,,,,2012-02-23,
1,2,4,6252.0,10547,NINA,1,CANINA,44,YORKSHIRE TERRIER,407.0,"(407,""PRATA / CANELA"")",PRATA / CANELA,N,2006-06-22,F,,32058964-X,,4.5,P,N,N,N,S,10542.0,,N,,N,,,,,,,,N,,2011-03-21,2010-09-04
1,2,4,3377.0,6314,NINA,1,CANINA,45,TECKEL,310.0,"(310,DOURADA)",DOURADA,N,2005-07-09,F,,8337748,,0.0,P,N,N,N,N,6314.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,477.0,8540,NINA,1,CANINA,44,YORKSHIRE TERRIER,36.0,"(36,""AZUL ACO"")",AZUL ACO,N,2007-10-04,F,,,,0.0,P,N,N,N,N,8540.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,12300,7322.0,11766,NINA,1,CANINA,2,SRD CANINO,241.0,"(241,CARAMELO)",CARAMELO,N,2011-09-19,F,,,,4.0,P,,N,,S,,,N,,N,,,,,,,,,,2011-11-26,
1,2,9344,4772.0,20474,NINA,2,FELINA,3,SRD FELINO,377.0,"(377,MARROM/BRANCA)",MARROM/BRANCA,N,2019-08-10,F,,,,2.4,P,,N,,S,,,N,,N,C,,,,,,,,,2020-03-10,
1,2,4,1344.0,1643,NINA,1,CANINA,44,YORKSHIRE TERRIER,95.0,"(95,""BLACK AND TAN"")",BLACK AND TAN,N,2001-09-15,F,,,,0.0,P,N,N,N,N,1643.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,11479,12365.0,20476,NINA,1,CANINA,2,SRD CANINO,241.0,"(241,CARAMELO)",CARAMELO,N,2008-03-11,F,,,,10.0,M,,S,,,,,N,,N,C,,,,,,,,,2020-03-11,
1,2,8,2708.0,19201,NINA,1,CANINA,2,SRD CANINO,280.0,"(280,""CINZA E MARROM"")",CINZA E MARROM,N,2004-05-13,F,,,,37.6,M,,S,,,,,N,,N, ,,,,,,,,,2018-11-13,
1,2,7,2140.0,14243,NINA,2,FELINA,50,PERSA,10.0,"(10,AMARELA)",AMARELA,N,2011-05-18,F,,,,,P,,S,,,,,N,,N, ,,,,,,,,,2014-03-18,
1,2,12300,10914.0,18073,NINA,2,FELINA,3,SRD FELINO,111.0,"(111,BRANCA)",BRANCA,N,2011-08-24,F,,,,2.7,P,,S,,S,,,N,,N, ,,,,,,,,,2017-08-24,2021-11-12
1,2,4,8673.0,14216,NINA,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2001-03-10,F,,,,6.4,M,,S,,,,,N,,N, ,,,,,,,,,2014-03-10,
1,2,8790,13602.0,22243,NINA,1,CANINA,59,SHIH-TZU,420.0,"(420,""PRETA / BRANCA"")",PRETA / BRANCA,N,2007-12-20,F,,,,7.1,P,,S,,,,,N,,N,C,,,,,,,,,2022-04-15,2022-04-17
1,2,4,3169.0,4399,NINA,1,CANINA,59,SHIH-TZU,169.0,"(169,BRANCA/PRETA)",BRANCA/PRETA,N,2003-02-20,F,,,,0.0,P,N,N,N,N,4399.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,11913,584.0,21074,NINA,2,FELINA,3,SRD FELINO,0.0,,,N,2020-08-12,F,,,,2.0,,,N,,S,,,N,,N, ,,,,,,,,,2020-10-12,
1,2,8,3278.0,19288,NINA,2,FELINA,3,SRD FELINO,392.0,"(392,""MEST. SIAMES"")",MEST. SIAMES,N,2018-11-02,F,,,,0.5,P,,N,,,,,N,,N, ,,,,,,,,,2018-12-12,
1,2,4,3158.0,4387,NINA,1,CANINA,16,PINSCHER,310.0,"(310,DOURADA)",DOURADA,N,2002-05-10,F,,,,0.0,P,N,N,N,N,4380.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2799.0,3786,NINA,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2002-09-12,F,,,,0.0,P,N,N,N,N,3786.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8589,8845.0,14545,NINA,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2009-12-23,F,,,,8.3,M,,S,,,,,N,,N, ,,,,,,,,,2014-06-23,
1,2,10652,1269.0,1554,NINA,2,FELINA,90,NAO REFERIDO,111.0,"(111,BRANCA)",BRANCA,N,2000-09-15,F,,,,0.0,P,N,N,N,N,1548.0,,N,,N,,,,,,,,N,,2011-03-21,2021-11-08
1,2,7,5961.0,14256,NINA,1,CANINA,2,SRD CANINO,418.0,"(418,PRETA)",PRETA,N,2011-03-20,F,,,,18.7,M,,N,,,,,N,,N, ,,,,,,,,,2014-03-20,
1,2,4,6300.0,14226,NINA,1,CANINA,30,MALTES,111.0,"(111,BRANCA)",BRANCA,N,2012-03-12,F,,,,5.1,M,,N,,S,,,N,,N, ,,,,,,,,,2014-03-12,
1,2,4,5919.0,9893,NINA,1,CANINA,15,DOGUE ALEMAO,418.0,"(418,PRETA)",PRETA,N,2001-05-01,F,,18.590.852-4,,40.0,G,N,N,N,N,9893.0,,N,,N,,,,,,,,N,,2011-03-21,2010-07-07
1,2,4,433.0,3447,NINA,1,CANINA,90,NAO REFERIDO,165.0,"(165,BRANCA/MARROM)",BRANCA/MARROM,N,2000-05-05,F,,1010428,,0.0,P,N,N,N,N,3440.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,12210,13333.0,21864,NINA,2,FELINA,3,SRD FELINO,429.0,"(429,""PRETA BRANCA"")",PRETA BRANCA,N,2014-12-01,F,,,,4.0,P,,S,,S,,,N,,N, ,,,,,,,,,2021-09-15,2021-11-07
1,2,4,4265.0,6455,NINA,2,FELINA,90,NAO REFERIDO,566.0,"(566,TRICOLOR)",TRICOLOR,N,2005-08-03,F,,,,0.0,P,N,N,N,N,6455.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,9344,13007.0,21424,NINA,2,FELINA,3,SRD FELINO,0.0,,,N,2016-02-11,F,,,,,,,S,,,,,N,,N, ,,,,,,,,,2021-02-11,
1,2,8672,7774.0,14480,NINA,1,CANINA,2,SRD CANINO,114.0,"(114,""BRANCA / CARAMELO"")",BRANCA / CARAMELO,N,2009-05-31,F,,,,7.2,P,,N,,,,,N,,N, ,,,,,,,,,2014-05-31,
1,2,11913,1974.0,2535,NINA,1,CANINA,10,POODLE,257.0,"(257,CHAMPANHE)",CHAMPANHE,N,1997-08-07,F,,,,0.0,P,N,N,N,N,2535.0,,N,,N,,,,,,,,N,,2011-03-21,2021-11-04
1,2,4,2174.0,5739,NINA,1,CANINA,16,PINSCHER,95.0,"(95,""BLACK AND TAN"")",BLACK AND TAN,N,2005-05-10,F,,,,0.0,P,N,N,N,N,5739.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,7913.0,14269,NINA,2,FELINA,3,SRD FELINO,65.0,"(65,BEGE)",BEGE,N,2013-07-24,F,,,,,P,,N,,,,,N,,N, ,,,,,,,,,2014-03-24,
1,2,11479,4888.0,19303,NINA,2,FELINA,3,SRD FELINO,566.0,"(566,TRICOLOR)",TRICOLOR,N,2018-09-09,F,,,,,P,,N,,S,,,N,,N, ,,,,,,,,,2018-12-19,
1,2,4,6187.0,10427,NINA,1,CANINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2009-10-01,F,,1,,7.0,M,N,N,N,S,10422.0,,N,,N,,,,,,,,N,,2011-03-21,2010-10-09
1,2,4,8823.0,14507,NINA,1,CANINA,2,SRD CANINO,386.0,"(386,MARRON/PRETO)",MARRON/PRETO,N,2003-06-07,F,,,,15.5,G,,N,,,,,N,,N, ,,,,,,,,,2014-06-07,
1,2,4,3828.0,5743,NINA,2,FELINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2005-02-14,F,,,,0.0,P,N,N,N,N,5743.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,0,7774.0,14481,NINA,1,CANINA,2,SRD CANINO,123.0,"(123,""BRANCA CARAMELO"")",BRANCA CARAMELO,N,2010-05-31,F,,,,6.7,M,,N,,,,,N,,N, ,,,,,,,,,2014-05-31,
1,2,11913,2941.0,10871,NINA,1,CANINA,34,FOX PAULISTINHA,566.0,"(566,TRICOLOR)",TRICOLOR,N,2010-09-30,F,,14.413.683,,9.5,P,N,S,N,S,10867.0,,N,,N,,,,,,,,N,,2011-03-21,2022-10-27
1,2,8,10934.0,18105,NINA,1,CANINA,44,YORKSHIRE TERRIER,439.0,"(439,""PRETA E CANELA"")",PRETA E CANELA,N,2015-10-04,F,,,,2.7,P,,S,,,,,N,,N, ,,,,,,,,,2017-09-06,
1,2,9344,5786.0,9621,NINA,2,FELINA,90,NAO REFERIDO,165.0,"(165,BRANCA/MARROM)",BRANCA/MARROM,N,2007-05-02,F,,6.768.871,,0.0,P,N,N,N,N,9621.0,,N,,N,,,,,,,,N,,2011-03-21,2010-12-22
1,2,4,1619.0,2023,NINA,2,FELINA,11,SIAMES,82.0,"(82,BICOLOR)",BICOLOR,N,2001-08-23,F,,,,0.0,P,N,N,N,N,2023.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,5311.0,8565,NINA,2,FELINA,90,NAO REFERIDO,559.0,"(559,TIGRESA)",TIGRESA,N,2003-07-25,F,,,,0.0,P,N,N,N,N,8558.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,8675.0,14222,NINA,1,CANINA,2,SRD CANINO,268.0,"(268,CHOCOLATE)",CHOCOLATE,N,2007-03-11,F,,,,17.0,M,,N,,,,,N,,N, ,,,,,,,,,2014-03-11,
1,2,8058,1577.0,16729,NINA,1,CANINA,162,SPITZ ALEMÃO,0.0,,,N,2016-01-30,F,,,,3.6,P,,N,,S,,,N,,N, ,,,,,,,,,2016-04-10,
1,2,10738,12258.0,20390,NINA,2,FELINA,3,SRD FELINO,519.0,"(519,RAJADA)",RAJADA,N,2018-12-03,F,,,,2.6,P,,N,,,,,N,,N,C,,,,,,,,,2020-02-03,
1,2,8,4338.0,13777,NINA,1,CANINA,44,YORKSHIRE TERRIER,0.0,,,N,2013-08-24,F,,,,3.4,,,N,,S,,,N,,N, ,,,,,,,,,2013-10-24,
1,2,4,2140.0,10476,NINA,1,CANINA,59,SHIH-TZU,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2010-04-01,F,,1,,2.7,P,N,N,N,N,10471.0,,N,,N,,,,,,,,N,,2011-03-21,2010-08-10
1,2,12300,9435.0,15548,NINA,1,CANINA,21,DACHSHUND,470.0,"(470,PRETA/CANELA)",PRETA/CANELA,N,2008-11-23,F,,,,8.4,M,,N,,,,,N,,N, ,,,,,,,,,2015-04-17,2022-10-03
1,2,7,7554.0,12169,NINA,1,CANINA,16,PINSCHER,241.0,"(241,CARAMELO)",CARAMELO,N,2004-01-01,F,,,,4.3,M,,N,,,,,N,,N,,,,,,,,,,2012-04-19,
1,2,0,10024.0,16552,NINA,1,CANINA,2,SRD CANINO,418.0,"(418,PRETA)",PRETA,N,2009-02-19,F,,,,18.7,P,,S,,,,,N,,N, ,,,,,,,,,2016-02-19,
1,2,7,2140.0,14318,NINA,1,CANINA,30,MALTES,111.0,"(111,BRANCA)",BRANCA,N,2012-06-12,F,,,,1.7,M,,N,,,,,N,,N, ,,,,,,,,,2014-04-08,
1,2,11913,2809.0,21910,NINA,1,CANINA,44,YORKSHIRE TERRIER,439.0,"(439,""PRETA E CANELA"")",PRETA E CANELA,N,2021-04-18,F,,,,4.3,P,,N,,,,,N,,N, ,,,,,,,,,2021-10-18,2021-10-26
1,2,12300,10485.0,17372,NINA,1,CANINA,2,SRD CANINO,151.0,"(151,BRANCA/AMARELA)",BRANCA/AMARELA,N,2014-12-07,F,,,,22.6,P,,N,,,,,N,,N, ,,,,,,,,,2016-12-07,
1,2,7,6203.0,10450,NIÑA,1,CANINA,90,NAO REFERIDO,119.0,"(119,""BRANCA / MARROM"")",BRANCA / MARROM,N,2007-10-13,F,,18.314.606,,10.0,M,N,N,N,N,10445.0,,N,,N,,,,,,,,N,,2011-03-21,2010-11-11
1,2,4,1644.0,6041,NINA 1,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2005-02-20,F,,9597-5685 GENES,,0.0,P,N,N,N,N,6041.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4614.0,9356,NINA 1,1,CANINA,42,LHASA APSO,111.0,"(111,BRANCA)",BRANCA,N,2008-05-06,F,,,,0.0,P,N,N,N,N,9356.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1644.0,4840,NINA 2,1,CANINA,10,POODLE,272.0,"(272,CINZA)",CINZA,N,1999-01-25,F,,9597-5685 GENES,,0.0,P,N,N,N,N,4840.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3119.0,6542,NINA 2,2,FELINA,90,NAO REFERIDO,566.0,"(566,TRICOLOR)",TRICOLOR,N,2005-09-09,F,,16708092,,0.0,P,N,N,N,N,6542.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3377.0,9725,NINA 4,2,FELINA,90,NAO REFERIDO,351.0,"(351,MARROM)",MARROM,N,2009-04-01,F,,8337748,,0.0,P,N,N,N,N,9725.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2351.0,3077,NINA BRANCA LETICIA,1,CANINA,10,POODLE,82.0,"(82,BICOLOR)",BICOLOR,N,2002-11-10,F,,,,0.0,P,N,N,N,N,3077.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,0,7979.0,12997,NINA FEITOSA,1,CANINA,36,LABRADOR RETRIEVER,310.0,"(310,DOURADA)",DOURADA,N,2012-02-29,F,,,,24.7,G,,N,,,,,N,,N, ,,,,,,,,,2013-01-30,
1,2,13416,13518.0,22129,NINA FERNANDES,2,FELINA,3,SRD FELINO,392.0,"(392,""MEST. SIAMES"")",MEST. SIAMES,N,2020-06-10,F,,,,4.8,P,,S,,,,,N,,N, ,,,,,,,,,2022-02-23,2022-06-05
1,2,10738,8238.0,14722,NINA FLOR,1,CANINA,13,COCKER SPANIEL,466.0,"(466,PRETA/BRACA)",PRETA/BRACA,N,2014-06-23,F,,,,24.2,P,,S,,S,,,N,,N, ,,,,,,,,,2014-08-18,
1,2,4,3377.0,7778,NINA I,2,FELINA,50,PERSA,10.0,"(10,AMARELA)",AMARELA,N,2006-10-10,F,,8337748,,0.0,P,N,N,N,N,7778.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,13236.0,9767,NINA I,1,CANINA,22,SCHNAUZER MÉDIO,272.0,"(272,CINZA)",CINZA,N,2006-11-23,F,,16861904,,0.0,P,N,N,N,N,9767.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3377.0,7544,NINA II,1,CANINA,36,LABRADOR RETRIEVER,310.0,"(310,DOURADA)",DOURADA,N,2005-07-27,F,,8337748,,0.0,P,N,N,N,N,7544.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,11756.0,8015,NINA II,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2001-06-09,F,,,,0.0,P,N,N,N,N,8015.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3377.0,8018,NINA III,1,CANINA,44,YORKSHIRE TERRIER,292.0,"(292,CINZA/CANELA)",CINZA/CANELA,N,2006-05-31,F,,8337748,,0.0,P,N,N,N,N,8018.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3377.0,8019,NINA IIII,2,FELINA,11,SIAMES,351.0,"(351,MARROM)",MARROM,N,2007-07-12,F,,8337748,,0.0,P,N,N,N,N,8019.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1430.0,1756,NINA MEL,1,CANINA,10,POODLE,257.0,"(257,CHAMPANHE)",CHAMPANHE,N,1999-05-25,F,,,,0.0,P,N,N,N,N,1756.0,,S,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4027.0,6003,NINAH,1,CANINA,85,PUG,272.0,"(272,CINZA)",CINZA,N,2005-07-23,F,,,,0.0,P,N,N,N,N,6003.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2772.0,5454,NINHA,2,FELINA,90,NAO REFERIDO,519.0,"(519,RAJADA)",RAJADA,N,1992-03-14,F,,,,0.0,P,N,N,N,N,5454.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
